id,FlightNum,Origin,Dest,DepTime1,ArrTime1
1750,2194,BNA,LAS,2008-01-04 20:31:00,2008-01-04 22:33:00
1751,92,BNA,LAX,2008-01-04 08:21:00,2008-01-04 11:10:00
1752,2437,BNA,LAX,2008-01-04 18:21:00,2008-01-04 21:29:00
1753,1058,BNA,MCO,2008-01-04 17:45:00,2008-01-04 20:22:00
1754,2032,BNA,MCO,2008-01-04 22:33:00,2008-01-05 01:03:00
1755,3169,BNA,MCO,2008-01-04 15:42:00,2008-01-04 18:22:00
1756,2195,BNA,MDW,2008-01-04 11:46:00,2008-01-04 13:03:00
1757,2804,BNA,MDW,2008-01-04 18:11:00,2008-01-04 19:40:00
1758,3676,BNA,MDW,2008-01-04 09:54:00,2008-01-04 11:13:00
1759,570,BNA,MSY,2008-01-04 17:44:00,2008-01-04 18:52:00
1760,689,BNA,MSY,2008-01-04 10:02:00,2008-01-04 11:16:00
1761,145,BNA,ONT,2008-01-04 15:45:00,2008-01-04 18:12:00
1762,1580,BNA,PHX,2008-01-04 07:23:00,2008-01-04 10:34:00
1763,3492,BNA,PHX,2008-01-04 18:51:00,2008-01-04 21:36:00
1764,882,BNA,RDU,2008-01-04 18:25:00,2008-01-04 20:41:00
1765,1262,BNA,RDU,2008-01-04 19:58:00,2008-01-04 22:16:00
1766,3767,BNA,SAT,2008-01-04 08:37:00,2008-01-04 10:44:00
1767,2380,BNA,SEA,2008-01-04 16:18:00,2008-01-04 19:02:00
1768,179,BNA,TPA,2008-01-04 21:29:00,2008-01-05 00:02:00
1769,1576,BNA,TPA,2008-01-04 18:15:00,2008-01-04 20:48:00
1770,239,BOI,GEG,2008-01-04 21:33:00,2008-01-05 21:26:00
1771,3589,BOI,GEG,2008-01-04 17:22:00,2008-01-05 17:16:00
1772,781,BOI,LAS,2008-01-04 10:10:00,2008-01-04 10:52:00
1773,2991,BOI,LAS,2008-01-04 18:47:00,2008-01-04 19:34:00
1774,318,BOI,OAK,2008-01-04 15:50:00,2008-01-04 16:46:00
1775,538,BOI,PDX,2008-01-04 20:03:00,2008-01-04 20:14:00
1776,1403,BOI,RNO,2008-01-04 19:49:00,2008-01-04 00:00:00
1777,783,BOI,SLC,2008-01-04 13:21:00,2008-01-04 14:19:00
1778,2377,BOI,SLC,2008-01-04 15:57:00,2008-01-04 16:51:00
1779,171,BUF,BWI,2008-01-04 08:40:00,2008-01-04 09:40:00
1780,503,BUF,BWI,2008-01-04 11:33:00,2008-01-04 12:33:00
1781,1828,BUF,BWI,2008-01-04 16:17:00,2008-01-04 17:17:00
1782,127,BUF,LAS,2008-01-04 11:29:00,2008-01-04 13:29:00
1783,990,BUF,MCO,2008-01-04 13:28:00,2008-01-04 15:48:00
1784,1569,BUF,MCO,2008-01-04 07:34:00,2008-01-04 10:03:00
1785,3773,BUF,MCO,2008-01-04 18:27:00,2008-01-04 20:54:00
1786,280,BUF,MDW,2008-01-04 09:56:00,2008-01-04 10:29:00
1787,689,BUF,MDW,2008-01-04 07:01:00,2008-01-04 07:33:00
1788,1009,BUF,MDW,2008-01-04 17:59:00,2008-01-04 18:30:00
1789,774,BUF,PHX,2008-01-04 16:43:00,2008-01-04 19:24:00
1790,2178,BUF,TPA,2008-01-04 08:00:00,2008-01-04 10:31:00
1791,3576,BUF,TPA,2008-01-04 15:37:00,2008-01-04 18:09:00
1792,504,BUR,LAS,2008-01-04 18:21:00,2008-01-04 19:12:00
1793,997,BUR,LAS,2008-01-04 08:53:00,2008-01-04 09:48:00
1794,1171,BUR,LAS,2008-01-04 11:39:00,2008-01-04 12:40:00
1795,1660,BUR,LAS,2008-01-04 12:28:00,2008-01-04 13:36:00
1796,1776,BUR,LAS,2008-01-04 10:10:00,2008-01-04 11:12:00
1797,1925,BUR,LAS,2008-01-04 15:05:00,2008-01-04 16:15:00
1798,2032,BUR,LAS,2008-01-04 15:02:00,2008-01-04 16:11:00
1799,2383,BUR,LAS,2008-01-04 15:53:00,2008-01-04 16:52:00
1800,2457,BUR,LAS,2008-01-04 18:40:00,2008-01-04 19:41:00
1801,2540,BUR,LAS,2008-01-04 21:48:00,2008-01-04 23:02:00
1802,2550,BUR,LAS,2008-01-04 19:42:00,2008-01-04 20:39:00
1803,10,BUR,OAK,2008-01-04 14:43:00,2008-01-04 16:02:00
1804,219,BUR,OAK,2008-01-04 22:00:00,2008-01-04 23:18:00
1805,391,BUR,OAK,2008-01-04 19:56:00,2008-01-04 21:08:00
1806,670,BUR,OAK,2008-01-04 08:16:00,2008-01-04 09:46:00
1807,682,BUR,OAK,2008-01-04 13:54:00,2008-01-04 15:19:00
1808,850,BUR,OAK,2008-01-04 15:01:00,2008-01-04 16:37:00
1809,1132,BUR,OAK,2008-01-04 17:14:00,2008-01-04 18:27:00
1810,1246,BUR,OAK,2008-01-04 21:06:00,2008-01-04 22:14:00
1811,1339,BUR,OAK,2008-01-04 17:51:00,2008-01-04 19:07:00
1812,1398,BUR,OAK,2008-01-04 17:10:00,2008-01-04 18:30:00
1813,1587,BUR,OAK,2008-01-04 19:10:00,2008-01-04 20:36:00
1814,2182,BUR,OAK,2008-01-04 18:17:00,2008-01-04 19:38:00
1815,325,BUR,PHX,2008-01-04 21:26:00,2008-01-04 23:50:00
1816,444,BUR,PHX,2008-01-04 21:08:00,2008-01-04 23:26:00
1817,481,BUR,PHX,2008-01-04 16:50:00,2008-01-04 19:06:00
1818,891,BUR,PHX,2008-01-04 13:43:00,2008-01-04 16:00:00
1819,940,BUR,PHX,2008-01-04 09:54:00,2008-01-04 12:19:00
1820,980,BUR,PHX,2008-01-04 18:51:00,2008-01-04 21:10:00
1821,2614,BUR,PHX,2008-01-04 14:50:00,2008-01-04 17:01:00
1822,2787,BUR,PHX,2008-01-04 08:00:00,2008-01-04 10:14:00
1823,921,BUR,SJC,2008-01-04 19:39:00,2008-01-04 20:42:00
1824,1306,BUR,SJC,2008-01-04 20:13:00,2008-01-04 21:25:00
1825,1328,BUR,SJC,2008-01-04 15:40:00,2008-01-04 16:39:00
1826,2871,BUR,SJC,2008-01-04 21:33:00,2008-01-04 22:37:00
1827,2874,BUR,SJC,2008-01-04 14:28:00,2008-01-04 15:31:00
1828,3237,BUR,SJC,2008-01-04 16:30:00,2008-01-04 17:43:00
1829,3426,BUR,SJC,2008-01-04 12:54:00,2008-01-04 14:17:00
1830,148,BUR,SMF,2008-01-04 20:25:00,2008-01-04 21:35:00
1831,178,BUR,SMF,2008-01-04 07:37:00,2008-01-04 00:00:00
1832,333,BUR,SMF,2008-01-04 21:16:00,2008-01-04 22:41:00
1833,734,BUR,SMF,2008-01-04 16:51:00,2008-01-04 18:09:00
1834,957,BUR,SMF,2008-01-04 12:14:00,2008-01-04 13:59:00
1835,1586,BUR,SMF,2008-01-04 13:53:00,2008-01-04 15:10:00
1836,2284,BUR,SMF,2008-01-04 18:41:00,2008-01-04 19:54:00
1837,2370,BUR,SMF,2008-01-04 15:33:00,2008-01-04 16:45:00
1838,2699,BUR,SMF,2008-01-04 12:02:00,2008-01-04 13:51:00
1839,922,BWI,ALB,2008-01-04 08:36:00,2008-01-04 09:43:00
1840,1774,BWI,ALB,2008-01-04 16:52:00,2008-01-04 17:55:00
1841,3569,BWI,ALB,2008-01-04 10:35:00,2008-01-04 11:43:00
1842,1686,BWI,BDL,2008-01-04 21:36:00,2008-01-04 22:36:00
1843,3320,BWI,BDL,2008-01-04 17:51:00,2008-01-04 18:56:00
1844,623,BWI,BHM,2008-01-04 18:28:00,2008-01-04 19:17:00
1845,1857,BWI,BHM,2008-01-04 13:17:00,2008-01-04 14:01:00
1846,92,BWI,BNA,2008-01-04 07:10:00,2008-01-04 07:57:00
1847,145,BWI,BNA,2008-01-04 14:02:00,2008-01-04 14:41:00
1848,127,BWI,BUF,2008-01-04 09:47:00,2008-01-04 10:51:00
1849,134,BWI,BUF,2008-01-04 07:05:00,2008-01-04 08:05:00
1850,903,BWI,BUF,2008-01-04 11:56:00,2008-01-04 12:55:00
1851,1830,BWI,BUF,2008-01-04 21:29:00,2008-01-04 22:30:00
1852,3489,BWI,BUF,2008-01-04 14:03:00,2008-01-04 15:03:00
1853,1049,BWI,DEN,2008-01-04 07:16:00,2008-01-04 09:20:00
1854,2707,BWI,DEN,2008-01-04 12:20:00,2008-01-04 14:10:00
1855,3331,BWI,DEN,2008-01-04 18:57:00,2008-01-04 20:51:00
1856,3049,BWI,DTW,2008-01-04 11:37:00,2008-01-04 12:58:00
1857,3691,BWI,DTW,2008-01-04 15:24:00,2008-01-04 16:43:00
1858,3486,BWI,FLL,2008-01-04 20:27:00,2008-01-04 22:41:00
1859,2436,BWI,HOU,2008-01-04 12:07:00,2008-01-04 14:15:00
1860,2795,BWI,HOU,2008-01-04 17:01:00,2008-01-04 19:19:00
1861,535,BWI,IND,2008-01-04 08:39:00,2008-01-04 10:19:00
1862,432,BWI,ISP,2008-01-04 12:21:00,2008-01-04 13:17:00
1863,1571,BWI,ISP,2008-01-04 07:06:00,2008-01-04 08:07:00
1864,1678,BWI,ISP,2008-01-04 20:22:00,2008-01-04 21:13:00
1865,2124,BWI,JAN,2008-01-04 09:45:00,2008-01-04 11:00:00
1866,3154,BWI,JAN,2008-01-04 17:47:00,2008-01-04 19:05:00
1867,54,BWI,JAX,2008-01-04 15:12:00,2008-01-04 17:05:00
1868,1928,BWI,LAS,2008-01-04 09:08:00,2008-01-04 11:28:00
1869,3239,BWI,MCI,2008-01-04 19:00:00,2008-01-04 20:41:00
1870,69,BWI,MCO,2008-01-04 07:13:00,2008-01-04 09:25:00
1871,168,BWI,MCO,2008-01-04 19:33:00,2008-01-04 21:40:00
1872,171,BWI,MCO,2008-01-04 10:12:00,2008-01-04 12:21:00
1873,2702,BWI,MDW,2008-01-04 06:29:00,2008-01-04 07:25:00
1874,726,BWI,MHT,2008-01-04 08:36:00,2008-01-04 09:58:00
1875,889,BWI,MHT,2008-01-04 10:12:00,2008-01-04 11:25:00
1876,2801,BWI,MHT,2008-01-04 16:22:00,2008-01-04 17:33:00
1877,3604,BWI,MHT,2008-01-04 11:36:00,2008-01-04 12:46:00
1878,2101,BWI,MSY,2008-01-04 10:01:00,2008-01-04 11:26:00
1879,2553,BWI,OKC,2008-01-04 16:55:00,2008-01-04 19:00:00
1880,48,BWI,ORF,2008-01-04 12:23:00,2008-01-04 13:07:00
1881,879,BWI,ORF,2008-01-04 20:31:00,2008-01-04 21:14:00
1882,1134,BWI,ORF,2008-01-04 08:16:00,2008-01-04 08:59:00
1883,1828,BWI,ORF,2008-01-04 17:47:00,2008-01-04 18:32:00
1884,733,BWI,PBI,2008-01-04 12:09:00,2008-01-04 14:34:00
1885,489,BWI,PHX,2008-01-04 17:57:00,2008-01-04 20:47:00
1886,2359,BWI,PHX,2008-01-04 14:09:00,2008-01-04 17:10:00
1887,2442,BWI,PHX,2008-01-04 11:24:00,2008-01-04 14:27:00
1888,3572,BWI,PHX,2008-01-04 06:33:00,2008-01-04 09:43:00
1889,3505,BWI,PIT,2008-01-04 19:05:00,2008-01-04 19:59:00
1890,99,BWI,PVD,2008-01-04 11:08:00,2008-01-04 12:14:00
1891,394,BWI,PVD,2008-01-04 19:55:00,2008-01-04 21:01:00
1892,505,BWI,PVD,2008-01-04 21:47:00,2008-01-04 22:52:00
1893,2621,BWI,PVD,2008-01-04 13:34:00,2008-01-04 14:42:00
1894,182,BWI,RDU,2008-01-04 15:16:00,2008-01-04 16:14:00
1895,1154,BWI,RDU,2008-01-04 21:34:00,2008-01-04 22:31:00
1896,1414,BWI,RDU,2008-01-04 12:03:00,2008-01-04 13:01:00
1897,3046,BWI,RDU,2008-01-04 17:08:00,2008-01-04 18:05:00
1898,1743,BWI,RSW,2008-01-04 15:21:00,2008-01-04 17:41:00
1899,1320,BWI,SAN,2008-01-04 18:47:00,2008-01-04 21:18:00
1900,3679,BWI,SAN,2008-01-04 08:59:00,2008-01-04 11:49:00
1901,572,BWI,SAT,2008-01-04 15:45:00,2008-01-04 18:12:00
1902,2266,BWI,SAT,2008-01-04 11:08:00,2008-01-04 13:42:00
1903,3141,BWI,SLC,2008-01-04 09:00:00,2008-01-04 11:59:00
1904,1062,BWI,STL,2008-01-04 19:35:00,2008-01-04 20:47:00
1905,2527,BWI,STL,2008-01-04 06:36:00,2008-01-04 07:49:00
1906,503,BWI,TPA,2008-01-04 13:12:00,2008-01-04 15:33:00
1907,2210,BWI,TPA,2008-01-04 21:22:00,2008-01-04 23:28:00
1908,2872,BWI,TPA,2008-01-04 08:11:00,2008-01-04 10:23:00
1909,1576,CLE,BNA,2008-01-04 16:57:00,2008-01-04 17:22:00
1910,387,CLE,MCO,2008-01-04 11:07:00,2008-01-04 13:23:00
1911,313,CLE,MDW,2008-01-04 19:10:00,2008-01-04 19:16:00
1912,2630,CLE,MDW,2008-01-04 08:52:00,2008-01-04 09:02:00
1913,2453,CLE,STL,2008-01-04 14:07:00,2008-01-04 14:37:00
1914,143,CMH,BWI,2008-01-04 07:32:00,2008-01-04 08:36:00
1915,2474,CMH,BWI,2008-01-04 20:13:00,2008-01-04 21:17:00
1916,3834,CMH,LAS,2008-01-04 07:26:00,2008-01-04 08:56:00
1917,2107,CMH,MCO,2008-01-04 16:11:00,2008-01-04 18:03:00
1918,151,CMH,MDW,2008-01-04 08:48:00,2008-01-05 08:47:00
1919,319,CMH,MDW,2008-01-04 07:53:00,2008-01-04 07:59:00
1920,556,CMH,MDW,2008-01-04 19:39:00,2008-01-04 19:47:00
1921,1143,CMH,MDW,2008-01-04 20:58:00,2008-01-04 21:01:00
1922,52,CRP,HOU,2008-01-04 17:51:00,2008-01-04 18:53:00
1923,467,DAL,ABQ,2008-01-04 10:51:00,2008-01-04 11:38:00
1924,574,DAL,ABQ,2008-01-04 18:55:00,2008-01-04 19:38:00
1925,1135,DAL,ABQ,2008-01-04 14:10:00,2008-01-04 14:51:00
1926,2010,DAL,ABQ,2008-01-04 18:11:00,2008-01-04 18:55:00
1927,2027,DAL,ABQ,2008-01-04 19:41:00,2008-01-04 20:28:00
1928,510,DAL,AMA,2008-01-04 15:52:00,2008-01-04 17:02:00
1929,1312,DAL,AUS,2008-01-04 19:50:00,2008-01-04 20:41:00
1930,1760,DAL,AUS,2008-01-04 18:42:00,2008-01-04 19:29:00
1931,2969,DAL,AUS,2008-01-04 20:32:00,2008-01-04 21:18:00
1932,2382,DAL,BHM,2008-01-04 17:47:00,2008-01-04 19:09:00
1933,50,DAL,ELP,2008-01-04 20:30:00,2008-01-04 21:12:00
1934,3,DAL,HOU,2008-01-04 07:37:00,2008-01-04 08:37:00
1935,23,DAL,HOU,2008-01-04 12:10:00,2008-01-04 13:02:00
1936,29,DAL,HOU,2008-01-04 13:38:00,2008-01-04 14:40:00
1937,31,DAL,HOU,2008-01-04 14:14:00,2008-01-04 15:07:00
1938,33,DAL,HOU,2008-01-04 15:06:00,2008-01-04 16:07:00
1939,41,DAL,HOU,2008-01-04 16:37:00,2008-01-04 17:33:00
1940,43,DAL,HOU,2008-01-04 17:12:00,2008-01-04 18:06:00
1941,45,DAL,HOU,2008-01-04 17:41:00,2008-01-04 18:38:00
1942,47,DAL,HOU,2008-01-04 18:15:00,2008-01-04 19:10:00
1943,49,DAL,HOU,2008-01-04 18:56:00,2008-01-04 19:55:00
1944,51,DAL,HOU,2008-01-04 19:42:00,2008-01-04 20:39:00
1945,59,DAL,HOU,2008-01-04 21:24:00,2008-01-04 22:18:00
1946,46,DAL,LBB,2008-01-04 18:52:00,2008-01-04 19:52:00
1947,8,DAL,LIT,2008-01-04 09:22:00,2008-01-04 10:23:00
1948,56,DAL,LIT,2008-01-04 21:35:00,2008-01-04 22:28:00
1949,397,DAL,LIT,2008-01-04 19:32:00,2008-01-04 20:27:00
1950,438,DAL,LIT,2008-01-04 14:39:00,2008-01-04 15:36:00
1951,3168,DAL,LIT,2008-01-04 17:05:00,2008-01-04 18:02:00
1952,24,DAL,MAF,2008-01-04 13:39:00,2008-01-04 14:48:00
1953,44,DAL,MAF,2008-01-04 18:30:00,2008-01-04 19:35:00
1954,317,DAL,MAF,2008-01-04 17:02:00,2008-01-04 18:11:00
1955,26,DAL,MCI,2008-01-04 14:04:00,2008-01-04 15:22:00
1956,48,DAL,MCI,2008-01-04 19:47:00,2008-01-04 21:06:00
1957,154,DAL,MCI,2008-01-04 16:38:00,2008-01-04 18:04:00
1958,432,DAL,MSY,2008-01-04 06:59:00,2008-01-04 08:08:00
1959,688,DAL,MSY,2008-01-04 20:39:00,2008-01-04 21:47:00
1960,1170,DAL,MSY,2008-01-04 12:25:00,2008-01-04 13:33:00
1961,2624,DAL,MSY,2008-01-04 18:59:00,2008-01-04 20:17:00
1962,303,DAL,OKC,2008-01-04 15:17:00,2008-01-04 16:03:00
1963,426,DAL,SAT,2008-01-04 19:47:00,2008-01-04 20:42:00
1964,1166,DAL,SAT,2008-01-04 18:13:00,2008-01-04 19:11:00
1965,1679,DAL,SAT,2008-01-04 15:32:00,2008-01-04 16:27:00
1966,1936,DAL,SAT,2008-01-04 17:33:00,2008-01-04 18:25:00
1967,2553,DAL,SAT,2008-01-04 21:07:00,2008-01-04 22:01:00
1968,141,DAL,STL,2008-01-04 18:08:00,2008-01-04 19:32:00
1969,1156,DAL,STL,2008-01-04 21:02:00,2008-01-04 22:25:00
1970,3949,DAL,STL,2008-01-04 13:31:00,2008-01-04 15:02:00
1971,271,DAL,TUL,2008-01-04 21:15:00,2008-01-04 22:06:00
1972,806,DEN,ABQ,2008-01-04 14:37:00,2008-01-04 15:48:00
1973,1856,DEN,AUS,2008-01-04 13:58:00,2008-01-04 16:52:00
1974,1262,DEN,BNA,2008-01-04 16:14:00,2008-01-04 19:26:00
1975,494,DEN,BWI,2008-01-04 17:36:00,2008-01-04 22:34:00
1976,2907,DEN,HOU,2008-01-04 20:41:00,2008-01-04 23:43:00
1977,341,DEN,LAS,2008-01-04 12:05:00,2008-01-04 13:02:00
1978,510,DEN,LAS,2008-01-04 18:00:00,2008-01-04 18:54:00
1979,2367,DEN,LAS,2008-01-04 19:01:00,2008-01-04 19:54:00
1980,3328,DEN,LAS,2008-01-04 14:43:00,2008-01-04 15:34:00
1981,1568,DEN,MCI,2008-01-04 19:04:00,2008-01-04 21:36:00
1982,2039,DEN,MCI,2008-01-04 15:47:00,2008-01-04 18:16:00
1983,706,DEN,MCO,2008-01-04 16:53:00,2008-01-04 22:00:00
1984,255,DEN,MDW,2008-01-04 12:24:00,2008-01-04 15:23:00
1985,1585,DEN,MDW,2008-01-04 21:53:00,2008-01-05 00:57:00
1986,2786,DEN,MDW,2008-01-04 20:03:00,2008-01-04 23:07:00
1987,3050,DEN,MDW,2008-01-04 13:34:00,2008-01-04 16:39:00
1988,689,DEN,OAK,2008-01-04 15:23:00,2008-01-04 17:11:00
1989,1049,DEN,OAK,2008-01-04 09:55:00,2008-01-04 11:43:00
1990,1063,DEN,OAK,2008-01-04 18:14:00,2008-01-04 20:35:00
1991,1760,DEN,OKC,2008-01-04 14:38:00,2008-01-04 17:03:00
1992,123,DEN,PHX,2008-01-04 12:00:00,2008-01-04 13:48:00
1993,381,DEN,PHX,2008-01-04 19:35:00,2008-01-04 21:14:00
1994,1237,DEN,PHX,2008-01-04 09:52:00,2008-01-04 11:39:00
1995,977,DEN,SEA,2008-01-04 20:38:00,2008-01-04 22:26:00
1996,2124,DEN,SEA,2008-01-04 16:29:00,2008-01-04 18:28:00
1997,130,DEN,SLC,2008-01-04 12:54:00,2008-01-04 14:32:00
1998,1852,DEN,SLC,2008-01-04 17:02:00,2008-01-04 18:31:00
1999,2360,DEN,SLC,2008-01-04 09:16:00,2008-01-04 10:49:00
2000,3331,DEN,SLC,2008-01-04 21:14:00,2008-01-04 22:48:00
2001,963,DEN,TPA,2008-01-04 16:49:00,2008-01-04 22:11:00
2002,570,DTW,BNA,2008-01-04 16:45:00,2008-01-04 17:02:00
2003,3136,DTW,BNA,2008-01-04 13:35:00,2008-01-04 13:53:00
2004,426,DTW,BWI,2008-01-04 11:41:00,2008-01-04 12:58:00
2005,49,DTW,MDW,2008-01-04 14:41:00,2008-01-05 14:40:00
2006,1023,DTW,MDW,2008-01-04 19:41:00,2008-01-04 19:45:00
2007,3491,DTW,MDW,2008-01-04 20:57:00,2008-01-05 20:54:00
2008,982,DTW,STL,2008-01-04 18:59:00,2008-01-04 19:27:00
2009,1679,DTW,STL,2008-01-04 12:15:00,2008-01-04 12:44:00
2010,2524,ELP,ABQ,2008-01-04 08:33:00,2008-01-04 09:20:00
2011,330,ELP,AUS,2008-01-04 18:41:00,2008-01-04 20:58:00
2012,1671,ELP,AUS,2008-01-04 21:38:00,2008-01-04 23:59:00
2013,23,ELP,DAL,2008-01-04 09:20:00,2008-01-04 11:48:00
2014,31,ELP,DAL,2008-01-04 11:19:00,2008-01-04 13:45:00
2015,1156,ELP,DAL,2008-01-04 18:11:00,2008-01-04 20:42:00
2016,2192,ELP,DAL,2008-01-04 20:32:00,2008-01-04 22:48:00
2017,2635,ELP,DAL,2008-01-04 14:03:00,2008-01-04 16:32:00
2018,894,ELP,HOU,2008-01-04 18:09:00,2008-01-04 20:43:00
2019,2280,ELP,HOU,2008-01-04 13:54:00,2008-01-04 16:28:00
2020,391,ELP,LAS,2008-01-04 16:44:00,2008-01-04 17:32:00
2021,511,ELP,LAX,2008-01-04 12:07:00,2008-01-04 13:42:00
2022,1414,ELP,LAX,2008-01-04 19:10:00,2008-01-04 20:40:00
2023,2969,ELP,LAX,2008-01-04 08:32:00,2008-01-04 09:39:00
2024,1745,ELP,LBB,2008-01-04 19:22:00,2008-01-04 21:15:00
2025,50,ELP,PHX,2008-01-04 21:32:00,2008-01-04 22:45:00
2026,2361,ELP,PHX,2008-01-04 18:04:00,2008-01-04 19:19:00
2027,116,ELP,SAT,2008-01-04 15:13:00,2008-01-04 17:26:00
2028,500,ELP,SAT,2008-01-04 18:54:00,2008-01-04 21:04:00
2029,3419,ELP,SAT,2008-01-04 12:14:00,2008-01-04 14:22:00
2030,48,FLL,BNA,2008-01-04 07:17:00,2008-01-04 08:34:00
2031,2380,FLL,BNA,2008-01-04 14:26:00,2008-01-04 15:44:00
2032,46,FLL,HOU,2008-01-04 15:08:00,2008-01-04 16:52:00
2033,2804,FLL,JAX,2008-01-04 15:30:00,2008-01-04 16:52:00
2034,3514,FLL,JAX,2008-01-04 20:49:00,2008-01-04 21:56:00
2035,121,FLL,MCO,2008-01-04 19:34:00,2008-01-04 20:25:00
2036,365,FLL,MCO,2008-01-04 15:26:00,2008-01-04 16:28:00
2037,718,FLL,MCO,2008-01-04 13:43:00,2008-01-04 14:38:00
2038,183,FLL,MDW,2008-01-04 08:43:00,2008-01-04 10:36:00
2039,485,FLL,MDW,2008-01-04 20:30:00,2008-01-04 22:35:00
2040,1220,FLL,MDW,2008-01-04 12:07:00,2008-01-04 14:37:00
2041,3223,FLL,PHL,2008-01-04 19:11:00,2008-01-04 22:02:00
2042,1055,FLL,PVD,2008-01-04 16:07:00,2008-01-04 19:05:00
2043,2889,FLL,STL,2008-01-04 18:46:00,2008-01-04 20:40:00
2044,886,FLL,TPA,2008-01-04 21:58:00,2008-01-04 23:01:00
2045,3596,FLL,TPA,2008-01-04 18:49:00,2008-01-04 19:55:00
2046,1403,GEG,BOI,2008-01-04 17:19:00,2008-01-04 19:23:00
2047,1682,GEG,LAS,2008-01-04 18:28:00,2008-01-04 20:46:00
2048,2726,GEG,LAS,2008-01-04 12:37:00,2008-01-04 15:03:00
2049,2208,GEG,OAK,2008-01-04 17:03:00,2008-01-04 19:25:00
2050,2558,GEG,PDX,2008-01-04 10:14:00,2008-01-04 11:19:00
2051,3589,GEG,SEA,2008-01-04 17:44:00,2008-01-04 18:36:00
2052,337,GEG,SLC,2008-01-04 15:31:00,2008-01-04 18:05:00
2053,231,HOU,AUS,2008-01-04 16:03:00,2008-01-04 16:47:00
2054,3502,HOU,AUS,2008-01-04 08:23:00,2008-01-04 09:06:00
2055,49,HOU,BNA,2008-01-04 20:13:00,2008-01-04 21:52:00
2056,24,HOU,DAL,2008-01-04 12:14:00,2008-01-04 13:05:00
2057,42,HOU,DAL,2008-01-04 16:58:00,2008-01-04 17:50:00
2058,48,HOU,DAL,2008-01-04 18:10:00,2008-01-04 19:17:00
2059,50,HOU,DAL,2008-01-04 19:11:00,2008-01-04 20:06:00
2060,52,HOU,DAL,2008-01-04 19:20:00,2008-01-04 20:15:00
2061,689,HOU,DEN,2008-01-04 13:21:00,2008-01-04 14:46:00
2062,2360,HOU,DEN,2008-01-04 07:26:00,2008-01-04 08:48:00
2063,2367,HOU,DEN,2008-01-04 16:58:00,2008-01-04 18:19:00
2064,218,HOU,ELP,2008-01-04 20:54:00,2008-01-04 21:49:00
2065,506,HOU,FLL,2008-01-04 17:12:00,2008-01-04 20:17:00
2066,27,HOU,HRL,2008-01-04 14:27:00,2008-01-04 15:20:00
2067,33,HOU,HRL,2008-01-04 16:33:00,2008-01-04 17:30:00
2068,55,HOU,HRL,2008-01-04 21:37:00,2008-01-04 22:33:00
2069,205,HOU,JAN,2008-01-04 18:08:00,2008-01-04 19:11:00
2070,2015,HOU,JAN,2008-01-04 21:21:00,2008-01-04 22:20:00
2071,3244,HOU,JAN,2008-01-04 13:36:00,2008-01-04 14:36:00
2072,23,HOU,JAX,2008-01-04 13:33:00,2008-01-04 16:31:00
2073,430,HOU,LAX,2008-01-04 13:05:00,2008-01-04 14:53:00
2074,971,HOU,LAX,2008-01-04 08:24:00,2008-01-04 10:10:00
2075,1113,HOU,LAX,2008-01-04 18:43:00,2008-01-04 20:29:00
2076,588,HOU,LIT,2008-01-04 13:41:00,2008-01-04 14:58:00
2077,3,HOU,MCO,2008-01-04 09:01:00,2008-01-04 12:02:00
2078,51,HOU,MCO,2008-01-04 21:00:00,2008-01-04 23:52:00
2079,940,HOU,MCO,2008-01-04 17:56:00,2008-01-04 20:59:00
2080,519,HOU,MDW,2008-01-04 14:47:00,2008-01-04 17:08:00
2081,894,HOU,MDW,2008-01-04 21:02:00,2008-01-04 23:14:00
2082,969,HOU,MDW,2008-01-04 06:30:00,2008-01-04 08:52:00
2083,2174,HOU,MDW,2008-01-04 18:34:00,2008-01-04 20:51:00
2084,78,HOU,MSY,2008-01-04 22:47:00,2008-01-04 23:40:00
2085,521,HOU,MSY,2008-01-04 10:11:00,2008-01-04 11:08:00
2086,1776,HOU,MSY,2008-01-04 17:19:00,2008-01-04 18:16:00
2087,877,HOU,OKC,2008-01-04 11:33:00,2008-01-04 12:46:00
2088,31,HOU,PHL,2008-01-04 15:31:00,2008-01-04 19:50:00
2089,1481,HOU,PHX,2008-01-04 09:34:00,2008-01-04 11:32:00
2090,1600,HOU,PHX,2008-01-04 14:05:00,2008-01-04 15:55:00
2091,1314,HOU,SAN,2008-01-04 11:16:00,2008-01-04 12:40:00
2092,1410,HOU,SAT,2008-01-04 21:53:00,2008-01-04 22:57:00
2093,426,HOU,STL,2008-01-04 06:44:00,2008-01-04 08:39:00
2094,29,HOU,TPA,2008-01-04 15:09:00,2008-01-04 18:07:00
2095,45,HOU,TPA,2008-01-04 19:02:00,2008-01-04 21:51:00
2096,50,HRL,HOU,2008-01-04 17:49:00,2008-01-04 18:49:00
2097,999,IAD,MDW,2008-01-04 21:10:00,2008-01-04 21:56:00
2098,1394,IAD,MDW,2008-01-04 18:58:00,2008-01-04 19:45:00
2099,335,IAD,TPA,2008-01-04 20:02:00,2008-01-04 22:08:00
2100,3920,IND,BWI,2008-01-04 18:06:00,2008-01-04 19:29:00
2101,535,IND,LAS,2008-01-04 10:51:00,2008-01-04 11:54:00
2102,11,IND,MCI,2008-01-04 06:24:00,2008-01-04 06:47:00
