id,Unnamed: 0,FlightNum,Origin,Dest,Distance,DepTime1,ArrTime1
2031,2031,2380,FLL,BNA,793,2008-01-04T14:26:00,2008-01-04T15:44:00
2032,2032,46,FLL,HOU,957,2008-01-04T15:08:00,2008-01-04T16:52:00
2033,2033,2804,FLL,JAX,318,2008-01-04T15:30:00,2008-01-04T16:52:00
2034,2034,3514,FLL,JAX,318,2008-01-04T20:49:00,2008-01-04T21:56:00
2035,2035,121,FLL,MCO,178,2008-01-04T19:34:00,2008-01-04T20:25:00
2036,2036,365,FLL,MCO,178,2008-01-04T15:26:00,2008-01-04T16:28:00
2037,2037,718,FLL,MCO,178,2008-01-04T13:43:00,2008-01-04T14:38:00
2038,2038,183,FLL,MDW,1166,2008-01-04T08:43:00,2008-01-04T10:36:00
2039,2039,485,FLL,MDW,1166,2008-01-04T20:30:00,2008-01-04T22:35:00
2040,2040,1220,FLL,MDW,1166,2008-01-04T12:07:00,2008-01-04T14:37:00
2041,2041,3223,FLL,PHL,992,2008-01-04T19:11:00,2008-01-04T22:02:00
2042,2042,1055,FLL,PVD,1188,2008-01-04T16:07:00,2008-01-04T19:05:00
2043,2043,2889,FLL,STL,1056,2008-01-04T18:46:00,2008-01-04T20:40:00
2044,2044,886,FLL,TPA,197,2008-01-04T21:58:00,2008-01-04T23:01:00
2045,2045,3596,FLL,TPA,197,2008-01-04T18:49:00,2008-01-04T19:55:00
2046,2046,1403,GEG,BOI,287,2008-01-04T17:19:00,2008-01-04T19:23:00
2047,2047,1682,GEG,LAS,806,2008-01-04T18:28:00,2008-01-04T20:46:00
2048,2048,2726,GEG,LAS,806,2008-01-04T12:37:00,2008-01-04T15:03:00
2049,2049,2208,GEG,OAK,723,2008-01-04T17:03:00,2008-01-04T19:25:00
2050,2050,2558,GEG,PDX,279,2008-01-04T10:14:00,2008-01-04T11:19:00
2051,2051,3589,GEG,SEA,224,2008-01-04T17:44:00,2008-01-04T18:36:00
2052,2052,337,GEG,SLC,546,2008-01-04T15:31:00,2008-01-04T18:05:00
2053,2053,231,HOU,AUS,148,2008-01-04T16:03:00,2008-01-04T16:47:00
2054,2054,3502,HOU,AUS,148,2008-01-04T08:23:00,2008-01-04T09:06:00
2055,2055,49,HOU,BNA,670,2008-01-04T20:13:00,2008-01-04T21:52:00
2056,2056,24,HOU,DAL,239,2008-01-04T12:14:00,2008-01-04T13:05:00
2057,2057,42,HOU,DAL,239,2008-01-04T16:58:00,2008-01-04T17:50:00
2058,2058,48,HOU,DAL,239,2008-01-04T18:10:00,2008-01-04T19:17:00
2059,2059,50,HOU,DAL,239,2008-01-04T19:11:00,2008-01-04T20:06:00
2060,2060,52,HOU,DAL,239,2008-01-04T19:20:00,2008-01-04T20:15:00
2061,2061,689,HOU,DEN,883,2008-01-04T13:21:00,2008-01-04T14:46:00
2062,2062,2360,HOU,DEN,883,2008-01-04T07:26:00,2008-01-04T08:48:00
2063,2063,2367,HOU,DEN,883,2008-01-04T16:58:00,2008-01-04T18:19:00
2064,2064,218,HOU,ELP,677,2008-01-04T20:54:00,2008-01-04T21:49:00
2065,2065,506,HOU,FLL,957,2008-01-04T17:12:00,2008-01-04T20:17:00
2066,2066,27,HOU,HRL,276,2008-01-04T14:27:00,2008-01-04T15:20:00
2067,2067,33,HOU,HRL,276,2008-01-04T16:33:00,2008-01-04T17:30:00
2068,2068,55,HOU,HRL,276,2008-01-04T21:37:00,2008-01-04T22:33:00
2069,2069,205,HOU,JAN,359,2008-01-04T18:08:00,2008-01-04T19:11:00
2070,2070,2015,HOU,JAN,359,2008-01-04T21:21:00,2008-01-04T22:20:00
2071,2071,3244,HOU,JAN,359,2008-01-04T13:36:00,2008-01-04T14:36:00
2072,2072,23,HOU,JAX,816,2008-01-04T13:33:00,2008-01-04T16:31:00
2073,2073,430,HOU,LAX,1390,2008-01-04T13:05:00,2008-01-04T14:53:00
2074,2074,971,HOU,LAX,1390,2008-01-04T08:24:00,2008-01-04T10:10:00
2075,2075,1113,HOU,LAX,1390,2008-01-04T18:43:00,2008-01-04T20:29:00
2076,2076,588,HOU,LIT,393,2008-01-04T13:41:00,2008-01-04T14:58:00
2077,2077,3,HOU,MCO,848,2008-01-04T09:01:00,2008-01-04T12:02:00
2078,2078,51,HOU,MCO,848,2008-01-04T21:00:00,2008-01-04T23:52:00
2079,2079,940,HOU,MCO,848,2008-01-04T17:56:00,2008-01-04T20:59:00
2080,2080,519,HOU,MDW,937,2008-01-04T14:47:00,2008-01-04T17:08:00
2081,2081,894,HOU,MDW,937,2008-01-04T21:02:00,2008-01-04T23:14:00
2082,2082,969,HOU,MDW,937,2008-01-04T06:30:00,2008-01-04T08:52:00
2083,2083,2174,HOU,MDW,937,2008-01-04T18:34:00,2008-01-04T20:51:00
2084,2084,78,HOU,MSY,303,2008-01-04T22:47:00,2008-01-04T23:40:00
2085,2085,521,HOU,MSY,303,2008-01-04T10:11:00,2008-01-04T11:08:00
2086,2086,1776,HOU,MSY,303,2008-01-04T17:19:00,2008-01-04T18:16:00
2087,2087,877,HOU,OKC,419,2008-01-04T11:33:00,2008-01-04T12:46:00
2088,2088,31,HOU,PHL,1335,2008-01-04T15:31:00,2008-01-04T19:50:00
2089,2089,1481,HOU,PHX,1020,2008-01-04T09:34:00,2008-01-04T11:32:00
2090,2090,1600,HOU,PHX,1020,2008-01-04T14:05:00,2008-01-04T15:55:00
2091,2091,1314,HOU,SAN,1312,2008-01-04T11:16:00,2008-01-04T12:40:00
2092,2092,1410,HOU,SAT,192,2008-01-04T21:53:00,2008-01-04T22:57:00
2093,2093,426,HOU,STL,687,2008-01-04T06:44:00,2008-01-04T08:39:00
2094,2094,29,HOU,TPA,781,2008-01-04T15:09:00,2008-01-04T18:07:00
2095,2095,45,HOU,TPA,781,2008-01-04T19:02:00,2008-01-04T21:51:00
2096,2096,50,HRL,HOU,276,2008-01-04T17:49:00,2008-01-04T18:49:00
2097,2097,999,IAD,MDW,577,2008-01-04T21:10:00,2008-01-04T21:56:00
2098,2098,1394,IAD,MDW,577,2008-01-04T18:58:00,2008-01-04T19:45:00
2099,2099,335,IAD,TPA,810,2008-01-04T20:02:00,2008-01-04T22:08:00
2100,2100,3920,IND,BWI,515,2008-01-04T18:06:00,2008-01-04T19:29:00
2101,2101,535,IND,LAS,1591,2008-01-04T10:51:00,2008-01-04T11:54:00
2102,2102,11,IND,MCI,451,2008-01-04T06:24:00,2008-01-04T06:47:00
2103,2103,1333,IND,MCO,828,2008-01-04T15:25:00,2008-01-04T17:26:00
2104,2104,829,IND,MDW,162,2008-01-04T14:39:00,2008-01-05T14:31:00
2105,2105,1144,IND,PHX,1489,2008-01-04T07:58:00,2008-01-04T09:56:00
2106,2106,54,ISP,BWI,220,2008-01-04T13:45:00,2008-01-04T14:40:00
2107,2107,623,ISP,BWI,220,2008-01-04T16:48:00,2008-01-04T17:53:00
2108,2108,717,ISP,BWI,220,2008-01-04T18:47:00,2008-01-04T19:47:00
2109,2109,2553,ISP,BWI,220,2008-01-04T15:06:00,2008-01-04T16:07:00
2110,2110,1754,ISP,FLL,1093,2008-01-04T20:19:00,2008-01-04T22:58:00
2111,2111,2275,ISP,FLL,1093,2008-01-04T06:45:00,2008-01-04T09:31:00
2112,2112,550,ISP,LAS,2283,2008-01-04T07:54:00,2008-01-04T10:31:00
2113,2113,362,ISP,MCO,972,2008-01-04T20:07:00,2008-01-04T22:38:00
2114,2114,1112,ISP,MCO,972,2008-01-04T07:38:00,2008-01-04T10:11:00
2115,2115,1397,ISP,MCO,972,2008-01-04T13:06:00,2008-01-04T15:37:00
2116,2116,3398,ISP,MCO,972,2008-01-04T15:19:00,2008-01-04T17:51:00
2117,2117,3480,ISP,MCO,972,2008-01-04T16:09:00,2008-01-04T18:39:00
2118,2118,300,ISP,MDW,765,2008-01-04T08:36:00,2008-01-04T09:48:00
2119,2119,422,ISP,MDW,765,2008-01-04T16:57:00,2008-01-04T18:08:00
2120,2120,2871,ISP,MDW,765,2008-01-04T14:07:00,2008-01-04T15:18:00
2121,2121,1056,ISP,PBI,1052,2008-01-04T13:03:00,2008-01-04T15:45:00
2122,2122,2175,ISP,PBI,1052,2008-01-04T17:34:00,2008-01-04T20:13:00
2123,2123,3319,ISP,PBI,1052,2008-01-04T07:35:00,2008-01-04T10:12:00
2124,2124,3667,ISP,RSW,1101,2008-01-04T07:00:00,2008-01-04T09:57:00
2125,2125,3928,ISP,TPA,1034,2008-01-04T06:41:00,2008-01-04T09:19:00
2126,2126,3244,JAN,BWI,888,2008-01-04T14:58:00,2008-01-04T18:06:00
2127,2127,971,JAN,HOU,359,2008-01-04T06:41:00,2008-01-04T07:55:00
2128,2128,3154,JAN,HOU,359,2008-01-04T19:46:00,2008-01-04T20:58:00
2129,2129,205,JAN,MDW,666,2008-01-04T19:32:00,2008-01-04T21:22:00
2130,2130,449,JAN,MDW,666,2008-01-04T07:11:00,2008-01-04T09:02:00
2131,2131,3430,JAX,BHM,365,2008-01-04T09:35:00,2008-01-04T09:44:00
2132,2132,2195,JAX,BNA,484,2008-01-04T10:47:00,2008-01-04T11:09:00
2133,2133,2804,JAX,BNA,484,2008-01-04T17:17:00,2008-01-04T17:46:00
2134,2134,3948,JAX,FLL,318,2008-01-04T17:44:00,2008-01-04T18:48:00
2135,2135,3604,JAX,ORF,543,2008-01-04T08:27:00,2008-01-04T09:52:00
2136,2136,23,JAX,PHL,742,2008-01-04T16:57:00,2008-01-04T18:58:00
2137,2137,500,LAS,ABQ,487,2008-01-04T14:55:00,2008-01-04T17:16:00
2138,2138,890,LAS,ABQ,487,2008-01-04T22:16:00,2008-01-05T00:28:00
2139,2139,1171,LAS,ABQ,487,2008-01-04T13:32:00,2008-01-04T15:48:00
2140,2140,1925,LAS,ABQ,487,2008-01-04T16:43:00,2008-01-04T19:09:00
2141,2141,2457,LAS,ABQ,487,2008-01-04T20:12:00,2008-01-04T22:30:00
2142,2142,302,LAS,ALB,2237,2008-01-04T18:17:00,2008-01-05T01:56:00
2143,2143,1079,LAS,AMA,758,2008-01-04T12:08:00,2008-01-04T16:01:00
2144,2144,155,LAS,AUS,1090,2008-01-04T13:30:00,2008-01-04T17:54:00
2145,2145,2021,LAS,AUS,1090,2008-01-04T21:46:00,2008-01-05T02:11:00
2146,2146,1018,LAS,BDL,2298,2008-01-04T19:19:00,2008-01-05T03:03:00
2147,2147,3948,LAS,BHM,1618,2008-01-04T09:11:00,2008-01-04T14:27:00
2148,2148,419,LAS,BNA,1588,2008-01-04T13:15:00,2008-01-04T18:29:00
2149,2149,2032,LAS,BNA,1588,2008-01-04T16:45:00,2008-01-04T22:17:00
2150,2150,3940,LAS,BNA,1588,2008-01-04T19:57:00,2008-01-05T01:24:00
2151,2151,538,LAS,BOI,520,2008-01-04T16:50:00,2008-01-04T19:32:00
2152,2152,2383,LAS,BUF,1987,2008-01-04T17:53:00,2008-01-05T00:52:00
2153,2153,391,LAS,BUR,223,2008-01-04T18:16:00,2008-01-04T19:35:00
2154,2154,815,LAS,BUR,223,2008-01-04T22:24:00,2008-01-04T23:33:00
2155,2155,1072,LAS,BUR,223,2008-01-04T19:48:00,2008-01-04T20:47:00
2156,2156,1328,LAS,BUR,223,2008-01-04T14:03:00,2008-01-04T15:07:00
2157,2157,1586,LAS,BUR,223,2008-01-04T10:58:00,2008-01-04T12:15:00
2158,2158,2284,LAS,BUR,223,2008-01-04T16:56:00,2008-01-04T18:18:00
2159,2159,2699,LAS,BUR,223,2008-01-04T09:24:00,2008-01-04T10:30:00
2160,2160,2874,LAS,BUR,223,2008-01-04T12:57:00,2008-01-04T14:07:00
2161,2161,1774,LAS,BWI,2106,2008-01-04T09:01:00,2008-01-04T16:13:00
2162,2162,2632,LAS,BWI,2106,2008-01-04T18:28:00,2008-01-05T01:44:00
2163,2163,564,LAS,CMH,1772,2008-01-04T18:13:00,2008-01-05T00:57:00
2164,2164,991,LAS,CMH,1772,2008-01-04T12:27:00,2008-01-04T19:12:00
2165,2165,632,LAS,DEN,629,2008-01-04T21:45:00,2008-01-05T00:26:00
2166,2166,706,LAS,DEN,629,2008-01-04T13:39:00,2008-01-04T16:23:00
2167,2167,908,LAS,DEN,629,2008-01-04T20:37:00,2008-01-04T23:17:00
2168,2168,2907,LAS,DEN,629,2008-01-04T17:10:00,2008-01-04T20:13:00
2169,2169,2192,LAS,ELP,584,2008-01-04T17:33:00,2008-01-04T20:05:00
2170,2170,1636,LAS,GEG,806,2008-01-04T11:07:00,2008-01-04T13:16:00
2171,2171,2803,LAS,GEG,806,2008-01-04T16:38:00,2008-01-04T18:50:00
2172,2172,719,LAS,HOU,1235,2008-01-04T17:59:00,2008-01-04T22:41:00
2173,2173,1776,LAS,HOU,1235,2008-01-04T11:59:00,2008-01-04T16:44:00
2174,2174,3244,LAS,HOU,1235,2008-01-04T08:15:00,2008-01-04T12:59:00
2175,2175,3746,LAS,HOU,1235,2008-01-04T22:01:00,2008-01-05T02:45:00
2176,2176,1027,LAS,IAD,2066,2008-01-04T15:46:00,2008-01-04T22:52:00
2177,2177,1924,LAS,IND,1591,2008-01-04T21:20:00,2008-01-05T03:47:00
2178,2178,3920,LAS,IND,1591,2008-01-04T11:30:00,2008-01-04T17:48:00
2179,2179,3144,LAS,ISP,2283,2008-01-04T16:00:00,2008-01-04T23:55:00
2180,2180,82,LAS,LAX,236,2008-01-04T17:56:00,2008-01-04T19:42:00
2181,2181,135,LAS,LAX,236,2008-01-04T22:25:00,2008-01-05T00:40:00
2182,2182,317,LAS,LAX,236,2008-01-04T19:53:00,2008-01-04T21:28:00
2183,2183,1928,LAS,LAX,236,2008-01-04T12:30:00,2008-01-04T13:49:00
2184,2184,2367,LAS,LAX,236,2008-01-04T21:42:00,2008-01-04T23:00:00
2185,2185,2896,LAS,LAX,236,2008-01-04T23:33:00,2008-01-05T00:55:00
2186,2186,3655,LAS,LAX,236,2008-01-04T10:35:00,2008-01-04T11:58:00
2187,2187,2382,LAS,LBB,775,2008-01-04T12:13:00,2008-01-04T15:59:00
2188,2188,565,LAS,LIT,1295,2008-01-04T09:11:00,2008-01-04T13:58:00
2189,2189,43,LAS,MAF,796,2008-01-04T11:27:00,2008-01-04T15:21:00
2190,2190,213,LAS,MCI,1140,2008-01-04T13:29:00,2008-01-04T18:10:00
2191,2191,411,LAS,MCI,1140,2008-01-04T20:47:00,2008-01-05T01:10:00
2192,2192,1004,LAS,MCI,1140,2008-01-04T20:17:00,2008-01-05T00:53:00
2193,2193,1405,LAS,MCI,1140,2008-01-04T15:47:00,2008-01-04T20:22:00
2194,2194,380,LAS,MCO,2039,2008-01-04T13:40:00,2008-01-04T20:44:00
2195,2195,74,LAS,MDW,1521,2008-01-04T15:07:00,2008-01-04T20:29:00
2196,2196,335,LAS,MDW,1521,2008-01-04T11:14:00,2008-01-04T16:28:00
2197,2197,396,LAS,MDW,1521,2008-01-04T17:21:00,2008-01-04T22:50:00
2198,2198,823,LAS,MDW,1521,2008-01-04T08:03:00,2008-01-04T13:13:00
2199,2199,1865,LAS,MDW,1521,2008-01-04T17:37:00,2008-01-04T22:56:00
2200,2200,2025,LAS,MDW,1521,2008-01-04T19:48:00,2008-01-05T01:14:00
2201,2201,2450,LAS,MDW,1521,2008-01-04T18:44:00,2008-01-05T00:00:00
2202,2202,2794,LAS,MDW,1521,2008-01-04T19:41:00,2008-01-05T00:54:00
2203,2203,3232,LAS,MDW,1521,2008-01-04T13:59:00,2008-01-04T19:10:00
2204,2204,767,LAS,MHT,2356,2008-01-04T16:54:00,2008-01-05T00:48:00
2205,2205,3327,LAS,MSY,1501,2008-01-04T18:41:00,2008-01-04T23:44:00
2206,2206,125,LAS,OAK,407,2008-01-04T11:19:00,2008-01-04T13:06:00
2207,2207,127,LAS,OAK,407,2008-01-04T14:18:00,2008-01-04T15:51:00
2208,2208,223,LAS,OAK,407,2008-01-04T17:48:00,2008-01-04T19:19:00
2209,2209,237,LAS,OAK,407,2008-01-04T12:18:00,2008-01-04T14:18:00
2210,2210,280,LAS,OAK,407,2008-01-04T15:48:00,2008-01-04T17:49:00
2211,2211,900,LAS,OAK,407,2008-01-04T21:32:00,2008-01-04T23:07:00
2212,2212,962,LAS,OAK,407,2008-01-04T20:30:00,2008-01-04T22:05:00
2213,2213,1950,LAS,OAK,407,2008-01-04T22:18:00,2008-01-04T23:48:00
2214,2214,3135,LAS,OAK,407,2008-01-04T22:01:00,2008-01-04T23:41:00
2215,2215,86,LAS,OKC,987,2008-01-04T12:04:00,2008-01-04T16:21:00
2216,2216,479,LAS,OMA,1099,2008-01-04T13:33:00,2008-01-04T18:00:00
2217,2217,875,LAS,OMA,1099,2008-01-04T19:40:00,2008-01-05T00:00:00
2218,2218,2111,LAS,OMA,1099,2008-01-04T09:17:00,2008-01-04T13:46:00
2219,2219,1493,LAS,ONT,197,2008-01-04T21:53:00,2008-01-04T22:51:00
2220,2220,1670,LAS,ONT,197,2008-01-04T08:42:00,2008-01-04T09:31:00
2221,2221,2730,LAS,ONT,197,2008-01-04T18:08:00,2008-01-04T19:05:00
2222,2222,3070,LAS,ONT,197,2008-01-04T14:09:00,2008-01-04T15:01:00
2223,2223,156,LAS,ORF,2155,2008-01-04T18:19:00,2008-01-05T01:50:00
2224,2224,700,LAS,PDX,762,2008-01-04T18:17:00,2008-01-04T20:41:00
2225,2225,2354,LAS,PDX,762,2008-01-04T14:16:00,2008-01-04T16:18:00
2226,2226,2550,LAS,PDX,762,2008-01-04T21:21:00,2008-01-04T23:30:00
2227,2227,1285,LAS,PHL,2176,2008-01-04T11:04:00,2008-01-04T18:26:00
2228,2228,1843,LAS,PHL,2176,2008-01-04T17:47:00,2008-01-05T01:06:00
2229,2229,504,LAS,PHX,256,2008-01-04T19:47:00,2008-01-04T21:49:00
2230,2230,559,LAS,PHX,256,2008-01-04T18:05:00,2008-01-04T20:24:00
2231,2231,668,LAS,PHX,256,2008-01-04T16:09:00,2008-01-04T18:11:00
2232,2232,752,LAS,PHX,256,2008-01-04T12:15:00,2008-01-04T14:17:00
2233,2233,781,LAS,PHX,256,2008-01-04T11:35:00,2008-01-04T13:39:00
2234,2234,871,LAS,PHX,256,2008-01-04T10:12:00,2008-01-04T12:21:00
2235,2235,1682,LAS,PHX,256,2008-01-04T21:13:00,2008-01-04T23:10:00
2236,2236,2726,LAS,PHX,256,2008-01-04T15:38:00,2008-01-04T17:44:00
2237,2237,2991,LAS,PHX,256,2008-01-04T20:09:00,2008-01-04T22:08:00
2238,2238,3517,LAS,PHX,256,2008-01-04T17:06:00,2008-01-04T19:21:00
2239,2239,512,LAS,PIT,1910,2008-01-04T19:30:00,2008-01-05T02:24:00
2240,2240,594,LAS,PIT,1910,2008-01-04T09:35:00,2008-01-04T16:21:00
2241,2241,416,LAS,PVD,2363,2008-01-04T16:51:00,2008-01-05T00:56:00
2242,2242,170,LAS,RDU,2027,2008-01-04T11:31:00,2008-01-04T18:52:00
2243,2243,1509,LAS,RDU,2027,2008-01-04T18:04:00,2008-01-05T01:05:00
2244,2244,239,LAS,RNO,345,2008-01-04T18:49:00,2008-01-04T00:00:00
2245,2245,298,LAS,RNO,345,2008-01-04T19:05:00,2008-01-04T00:00:00
2246,2246,709,LAS,RNO,345,2008-01-04T15:54:00,2008-01-04T17:14:00
2247,2247,1341,LAS,RNO,345,2008-01-04T22:55:00,2008-01-05T00:16:00
2248,2248,2273,LAS,RNO,345,2008-01-04T22:06:00,2008-01-04T23:23:00
2249,2249,3430,LAS,RNO,345,2008-01-04T13:09:00,2008-01-04T14:30:00
2250,2250,3835,LAS,RNO,345,2008-01-04T14:11:00,2008-01-04T15:30:00
2251,2251,3947,LAS,RNO,345,2008-01-04T11:20:00,2008-01-04T12:43:00
2252,2252,535,LAS,SAN,258,2008-01-04T12:36:00,2008-01-04T13:44:00
2253,2253,708,LAS,SAN,258,2008-01-04T21:15:00,2008-01-04T22:21:00
2254,2254,1254,LAS,SAN,258,2008-01-04T19:13:00,2008-01-04T20:16:00
2255,2255,2186,LAS,SAN,258,2008-01-04T18:11:00,2008-01-04T19:20:00
2256,2256,2211,LAS,SAN,258,2008-01-04T22:10:00,2008-01-04T23:18:00
2257,2257,2357,LAS,SAN,258,2008-01-04T14:35:00,2008-01-04T15:53:00
2258,2258,2363,LAS,SAN,258,2008-01-04T15:41:00,2008-01-04T16:40:00
2259,2259,2449,LAS,SAN,258,2008-01-04T22:38:00,2008-01-04T23:41:00
2260,2260,120,LAS,SAT,1069,2008-01-04T15:07:00,2008-01-04T19:33:00
2261,2261,802,LAS,SAT,1069,2008-01-04T20:10:00,2008-01-05T00:21:00
2262,2262,2113,LAS,SAT,1069,2008-01-04T10:55:00,2008-01-04T15:17:00
2263,2263,2906,LAS,SAT,1069,2008-01-04T09:28:00,2008-01-04T13:57:00
2264,2264,495,LAS,SDF,1624,2008-01-04T19:30:00,2008-01-05T01:54:00
2265,2265,340,LAS,SEA,866,2008-01-04T16:56:00,2008-01-04T19:44:00
2266,2266,563,LAS,SEA,866,2008-01-04T20:24:00,2008-01-04T22:48:00
2267,2267,2465,LAS,SEA,866,2008-01-04T11:17:00,2008-01-04T13:33:00
2268,2268,488,LAS,SFO,414,2008-01-04T15:04:00,2008-01-04T16:40:00
2269,2269,2005,LAS,SFO,414,2008-01-04T18:35:00,2008-01-04T20:20:00
2270,2270,3061,LAS,SFO,414,2008-01-04T22:19:00,2008-01-05T00:02:00
2271,2271,3575,LAS,SFO,414,2008-01-04T14:52:00,2008-01-04T16:39:00
2272,2272,400,LAS,SJC,386,2008-01-04T21:16:00,2008-01-04T23:02:00
2273,2273,484,LAS,SJC,386,2008-01-04T19:49:00,2008-01-04T21:23:00
2274,2274,783,LAS,SJC,386,2008-01-04T15:55:00,2008-01-04T17:25:00
2275,2275,1945,LAS,SJC,386,2008-01-04T11:23:00,2008-01-04T13:14:00
2276,2276,3844,LAS,SJC,386,2008-01-04T18:48:00,2008-01-04T20:16:00
2277,2277,161,LAS,SLC,368,2008-01-04T11:23:00,2008-01-04T13:37:00
2278,2278,415,LAS,SLC,368,2008-01-04T19:15:00,2008-01-04T21:24:00
2279,2279,643,LAS,SLC,368,2008-01-04T08:38:00,2008-01-04T10:53:00
2280,2280,1166,LAS,SLC,368,2008-01-04T21:42:00,2008-01-04T23:53:00
2281,2281,1585,LAS,SLC,368,2008-01-04T17:24:00,2008-01-04T19:48:00
2282,2282,1660,LAS,SLC,368,2008-01-04T14:12:00,2008-01-04T16:24:00
2283,2283,2533,LAS,SLC,368,2008-01-04T23:05:00,2008-01-05T01:11:00
2284,2284,94,LAS,SMF,397,2008-01-04T19:26:00,2008-01-04T20:58:00
2285,2285,584,LAS,SMF,397,2008-01-04T14:23:00,2008-01-04T15:58:00
2286,2286,641,LAS,SMF,397,2008-01-04T18:15:00,2008-01-04T19:54:00
2287,2287,2121,LAS,SMF,397,2008-01-04T11:48:00,2008-01-04T13:32:00
2288,2288,2622,LAS,SMF,397,2008-01-04T11:40:00,2008-01-04T13:15:00
2289,2289,3053,LAS,SMF,397,2008-01-04T15:35:00,2008-01-04T17:04:00
2290,2290,3862,LAS,SMF,397,2008-01-04T21:42:00,2008-01-04T23:24:00
2291,2291,433,LAS,SNA,226,2008-01-04T18:56:00,2008-01-04T20:11:00
2292,2292,1016,LAS,SNA,226,2008-01-04T10:22:00,2008-01-04T11:25:00
2293,2293,773,LAS,STL,1372,2008-01-04T11:39:00,2008-01-04T16:36:00
2294,2294,1050,LAS,STL,1372,2008-01-04T16:43:00,2008-01-04T21:43:00
2295,2295,1583,LAS,STL,1372,2008-01-04T19:17:00,2008-01-05T00:24:00
2296,2296,3403,LAS,TPA,1984,2008-01-04T17:57:00,2008-01-05T00:53:00
2297,2297,574,LAS,TUL,1076,2008-01-04T12:43:00,2008-01-04T17:04:00
2298,2298,486,LAS,TUS,365,2008-01-04T22:26:00,2008-01-05T00:33:00
2299,2299,637,LAS,TUS,365,2008-01-04T18:24:00,2008-01-04T20:43:00
2300,2300,1918,LAS,TUS,365,2008-01-04T14:19:00,2008-01-04T16:36:00
2301,2301,3142,LAS,TUS,365,2008-01-04T22:30:00,2008-01-05T00:36:00
2302,2302,3572,LAS,TUS,365,2008-01-04T11:10:00,2008-01-04T13:21:00
2303,2303,230,LAX,ABQ,677,2008-01-04T19:01:00,2008-01-04T21:42:00
2304,2304,361,LAX,ABQ,677,2008-01-04T21:31:00,2008-01-05T00:23:00
2305,2305,397,LAX,ABQ,677,2008-01-04T13:23:00,2008-01-04T15:55:00
2306,2306,304,LAX,AUS,1242,2008-01-04T10:52:00,2008-01-04T15:41:00
2307,2307,1107,LAX,BNA,1797,2008-01-04T16:06:00,2008-01-04T21:39:00
2308,2308,1324,LAX,BNA,1797,2008-01-04T13:44:00,2008-01-04T19:29:00
2309,2309,330,LAX,ELP,714,2008-01-04T15:25:00,2008-01-04T18:19:00
2310,2310,1671,LAX,ELP,714,2008-01-04T18:33:00,2008-01-04T21:17:00
2311,2311,2635,LAX,ELP,714,2008-01-04T10:50:00,2008-01-04T13:44:00
2312,2312,205,LAX,HOU,1390,2008-01-04T12:17:00,2008-01-04T17:27:00
2313,2313,528,LAX,HOU,1390,2008-01-04T17:03:00,2008-01-04T21:55:00
2314,2314,1513,LAX,HOU,1390,2008-01-04T08:22:00,2008-01-04T13:28:00
2315,2315,3394,LAX,HOU,1390,2008-01-04T20:40:00,2008-01-05T01:48:00
2316,2316,416,LAX,LAS,236,2008-01-04T15:00:00,2008-01-04T16:10:00
2317,2317,479,LAX,LAS,236,2008-01-04T11:57:00,2008-01-04T12:51:00
2318,2318,495,LAX,LAS,236,2008-01-04T17:34:00,2008-01-04T18:49:00
2319,2319,574,LAX,LAS,236,2008-01-04T10:58:00,2008-01-04T12:07:00
2320,2320,1004,LAX,LAS,236,2008-01-04T18:46:00,2008-01-04T19:46:00
2321,2321,1079,LAX,LAS,236,2008-01-04T10:23:00,2008-01-04T11:24:00
2322,2322,1843,LAX,LAS,236,2008-01-04T15:59:00,2008-01-04T17:12:00
2323,2323,2021,LAX,LAS,236,2008-01-04T20:18:00,2008-01-04T21:16:00
2324,2324,2202,LAX,LAS,236,2008-01-04T22:09:00,2008-01-04T23:15:00
2325,2325,2454,LAX,LAS,236,2008-01-04T23:24:00,2008-01-05T00:22:00
2326,2326,2809,LAX,LAS,236,2008-01-04T22:03:00,2008-01-04T23:10:00
2327,2327,3144,LAX,LAS,236,2008-01-04T14:15:00,2008-01-04T15:25:00
2328,2328,321,LAX,MCI,1363,2008-01-04T13:35:00,2008-01-04T18:49:00
2329,2329,2208,LAX,MCI,1363,2008-01-04T22:02:00,2008-01-05T03:29:00
2330,2330,3495,LAX,MCI,1363,2008-01-04T06:41:00,2008-01-04T11:47:00
2331,2331,108,LAX,MDW,1750,2008-01-04T17:05:00,2008-01-04T22:40:00
2332,2332,245,LAX,MDW,1750,2008-01-04T13:03:00,2008-01-04T18:41:00
2333,2333,771,LAX,MDW,1750,2008-01-04T15:28:00,2008-01-04T21:07:00
2334,2334,1930,LAX,MDW,1750,2008-01-04T06:36:00,2008-01-04T12:30:00
2335,2335,3588,LAX,MDW,1750,2008-01-04T19:06:00,2008-01-05T00:41:00
2336,2336,184,LAX,OAK,337,2008-01-04T10:58:00,2008-01-04T12:23:00
2337,2337,303,LAX,OAK,337,2008-01-04T19:30:00,2008-01-04T20:49:00
2338,2338,418,LAX,OAK,337,2008-01-04T09:15:00,2008-01-04T10:47:00
2339,2339,420,LAX,OAK,337,2008-01-04T14:17:00,2008-01-04T15:38:00
2340,2340,430,LAX,OAK,337,2008-01-04T15:34:00,2008-01-04T17:00:00
2341,2341,440,LAX,OAK,337,2008-01-04T17:37:00,2008-01-04T19:11:00
